"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SWE","ULC","EMP","PC_CHGPP","A","2019",1.483295,
"SWE","ULC","EMP","PC_CHGPP","A","2020",3.614358,
"SWE","ULC","EMP","PC_CHGPP","A","2021",0.6323872,
"FRA","ULC","EMP","PC_CHGPP","A","2001",2.262486,
"FRA","ULC","EMP","PC_CHGPP","A","2002",2.822609,
"FRA","ULC","EMP","PC_CHGPP","A","2003",2.06194,
"FRA","ULC","EMP","PC_CHGPP","A","2004",0.9976912,
"FRA","ULC","EMP","PC_CHGPP","A","2005",1.993032,
"FRA","ULC","EMP","PC_CHGPP","A","2006",1.627066,
"FRA","ULC","EMP","PC_CHGPP","A","2007",1.56044,
"FRA","ULC","EMP","PC_CHGPP","A","2008",2.969841,
"FRA","ULC","EMP","PC_CHGPP","A","2009",3.322712,
"FRA","ULC","EMP","PC_CHGPP","A","2010",1.112813,
"FRA","ULC","EMP","PC_CHGPP","A","2011",0.8616521,
"FRA","ULC","EMP","PC_CHGPP","A","2012",2.156831,
"FRA","ULC","EMP","PC_CHGPP","A","2013",1.299739,
"FRA","ULC","EMP","PC_CHGPP","A","2014",0.7371165,
"FRA","ULC","EMP","PC_CHGPP","A","2015",0.2286384,
"FRA","ULC","EMP","PC_CHGPP","A","2016",0.8444513,
"FRA","ULC","EMP","PC_CHGPP","A","2017",0.649618,
"FRA","ULC","EMP","PC_CHGPP","A","2018",0.8549715,
"FRA","ULC","EMP","PC_CHGPP","A","2019",-0.7130429,
"FRA","ULC","EMP","PC_CHGPP","A","2020",5.083085,
"FRA","ULC","EMP","PC_CHGPP","A","2021",0.3783614,
"FIN","ULC","EMP","PC_CHGPP","A","2001",2.588211,
"FIN","ULC","EMP","PC_CHGPP","A","2002",1.187455,
"FIN","ULC","EMP","PC_CHGPP","A","2003",0.3455812,
"FIN","ULC","EMP","PC_CHGPP","A","2004",0.0409871,
"FIN","ULC","EMP","PC_CHGPP","A","2005",2.121461,
"FIN","ULC","EMP","PC_CHGPP","A","2006",1.149732,
"FIN","ULC","EMP","PC_CHGPP","A","2007",0.1729773,
"FIN","ULC","EMP","PC_CHGPP","A","2008",5.756328,
"FIN","ULC","EMP","PC_CHGPP","A","2009",8.247295,
"FIN","ULC","EMP","PC_CHGPP","A","2010",-1.694033,
"FIN","ULC","EMP","PC_CHGPP","A","2011",2.452915,
"FIN","ULC","EMP","PC_CHGPP","A","2012",5.08969,
"FIN","ULC","EMP","PC_CHGPP","A","2013",1.550021,
"FIN","ULC","EMP","PC_CHGPP","A","2014",0.8726483,
"FIN","ULC","EMP","PC_CHGPP","A","2015",0.8088592,
"FIN","ULC","EMP","PC_CHGPP","A","2016",-1.407737,
"FIN","ULC","EMP","PC_CHGPP","A","2017",-3.151692,
"FIN","ULC","EMP","PC_CHGPP","A","2018",2.646994,
"FIN","ULC","EMP","PC_CHGPP","A","2019",1.858693,
"FIN","ULC","EMP","PC_CHGPP","A","2020",0.7545471,
"FIN","ULC","EMP","PC_CHGPP","A","2021",3.26782,
"LUX","ULC","EMP","PC_CHGPP","A","2001",5.984388,
"LUX","ULC","EMP","PC_CHGPP","A","2002",3.547851,
"LUX","ULC","EMP","PC_CHGPP","A","2003",0.6221125,
"LUX","ULC","EMP","PC_CHGPP","A","2004",1.636917,
"LUX","ULC","EMP","PC_CHGPP","A","2005",4.458617,
"LUX","ULC","EMP","PC_CHGPP","A","2006",1.93336,
"LUX","ULC","EMP","PC_CHGPP","A","2007",0.5997625,
"LUX","ULC","EMP","PC_CHGPP","A","2008",7.972009,
"LUX","ULC","EMP","PC_CHGPP","A","2009",5.901343,
"LUX","ULC","EMP","PC_CHGPP","A","2010",-0.02146314,
"LUX","ULC","EMP","PC_CHGPP","A","2011",5.833963,
"LUX","ULC","EMP","PC_CHGPP","A","2012",2.064938,
"LUX","ULC","EMP","PC_CHGPP","A","2013",1.730225,
"LUX","ULC","EMP","PC_CHGPP","A","2014",2.038722,
"LUX","ULC","EMP","PC_CHGPP","A","2015",1.844916,
"LUX","ULC","EMP","PC_CHGPP","A","2016",-1.262444,
"LUX","ULC","EMP","PC_CHGPP","A","2017",5.326318,
"LUX","ULC","EMP","PC_CHGPP","A","2018",5.476271,
"LUX","ULC","EMP","PC_CHGPP","A","2019",3.168834,
"LUX","ULC","EMP","PC_CHGPP","A","2020",3.718059,
"LUX","ULC","EMP","PC_CHGPP","A","2021",3.873452,
"USA","ULC","EMP","PC_CHGPP","A","2001",2.211602,
"USA","ULC","EMP","PC_CHGPP","A","2002",-0.2212079,
"USA","ULC","EMP","PC_CHGPP","A","2003",0.9713157,
"USA","ULC","EMP","PC_CHGPP","A","2004",1.846305,
"USA","ULC","EMP","PC_CHGPP","A","2005",1.525091,
"USA","ULC","EMP","PC_CHGPP","A","2006",2.908771,
"USA","ULC","EMP","PC_CHGPP","A","2007",3.035963,
"USA","ULC","EMP","PC_CHGPP","A","2008",1.936977,
"USA","ULC","EMP","PC_CHGPP","A","2009",-1.095342,
"USA","ULC","EMP","PC_CHGPP","A","2010",-0.6196655,
"USA","ULC","EMP","PC_CHGPP","A","2011",1.984874,
"USA","ULC","EMP","PC_CHGPP","A","2012",1.739974,
"USA","ULC","EMP","PC_CHGPP","A","2013",1.099286,
"USA","ULC","EMP","PC_CHGPP","A","2014",2.20088,
"USA","ULC","EMP","PC_CHGPP","A","2015",2.090032,
"USA","ULC","EMP","PC_CHGPP","A","2016",1.00851,
"USA","ULC","EMP","PC_CHGPP","A","2017",2.143937,
"USA","ULC","EMP","PC_CHGPP","A","2018",2.144278,
"USA","ULC","EMP","PC_CHGPP","A","2019",1.930499,
"USA","ULC","EMP","PC_CHGPP","A","2020",4.397483,
"USA","ULC","EMP","PC_CHGPP","A","2021",2.336801,
"CAN","ULC","EMP","PC_CHGPP","A","2001",1.273535,
"CAN","ULC","EMP","PC_CHGPP","A","2002",0.7452553,
"CAN","ULC","EMP","PC_CHGPP","A","2003",2.445591,
"CAN","ULC","EMP","PC_CHGPP","A","2004",2.60871,
"CAN","ULC","EMP","PC_CHGPP","A","2005",2.512238,
"CAN","ULC","EMP","PC_CHGPP","A","2006",3.160552,
"CAN","ULC","EMP","PC_CHGPP","A","2007",4.345128,
"CAN","ULC","EMP","PC_CHGPP","A","2008",3.55266,
"CAN","ULC","EMP","PC_CHGPP","A","2009",2.736754,
"CAN","ULC","EMP","PC_CHGPP","A","2010",-0.3126954,
"CAN","ULC","EMP","PC_CHGPP","A","2011",1.729397,
"CAN","ULC","EMP","PC_CHGPP","A","2012",2.699932,
"CAN","ULC","EMP","PC_CHGPP","A","2013",1.864741,
"CAN","ULC","EMP","PC_CHGPP","A","2014",0.7803022,
"CAN","ULC","EMP","PC_CHGPP","A","2015",2.199766,
"CAN","ULC","EMP","PC_CHGPP","A","2016",-0.9257547,
"CAN","ULC","EMP","PC_CHGPP","A","2017",0.9869402,
"CAN","ULC","EMP","PC_CHGPP","A","2018",2.575192,
"CAN","ULC","EMP","PC_CHGPP","A","2019",2.149237,
"CAN","ULC","EMP","PC_CHGPP","A","2020",4.584581,
"CAN","ULC","EMP","PC_CHGPP","A","2021",2.539667,
"ESP","ULC","EMP","PC_CHGPP","A","2001",2.132051,
"ESP","ULC","EMP","PC_CHGPP","A","2002",3.235782,
"ESP","ULC","EMP","PC_CHGPP","A","2003",2.174608,
"ESP","ULC","EMP","PC_CHGPP","A","2004",3.254538,
"ESP","ULC","EMP","PC_CHGPP","A","2005",3.059587,
"ESP","ULC","EMP","PC_CHGPP","A","2006",3.483815,
"ESP","ULC","EMP","PC_CHGPP","A","2007",3.639413,
"ESP","ULC","EMP","PC_CHGPP","A","2008",5.969026,
"ESP","ULC","EMP","PC_CHGPP","A","2009",1.153009,
"ESP","ULC","EMP","PC_CHGPP","A","2010",-0.8502099,
"ESP","ULC","EMP","PC_CHGPP","A","2011",-1.707845,
"ESP","ULC","EMP","PC_CHGPP","A","2012",-2.556072,
"ESP","ULC","EMP","PC_CHGPP","A","2013",-0.9289364,
"ESP","ULC","EMP","PC_CHGPP","A","2014",-0.2137039,
"ESP","ULC","EMP","PC_CHGPP","A","2015",-0.03670485,
"ESP","ULC","EMP","PC_CHGPP","A","2016",-0.9394858,
"ESP","ULC","EMP","PC_CHGPP","A","2017",0.3772584,
"ESP","ULC","EMP","PC_CHGPP","A","2018",1.53629,
"ESP","ULC","EMP","PC_CHGPP","A","2019",3.713477,
"ESP","ULC","EMP","PC_CHGPP","A","2020",8.764935,
"ESP","ULC","EMP","PC_CHGPP","A","2021",-0.4580575,
"POL","ULC","EMP","PC_CHGPP","A","2001",6.493917,
"POL","ULC","EMP","PC_CHGPP","A","2002",-2.236943,
"POL","ULC","EMP","PC_CHGPP","A","2003",-3.027231,
"POL","ULC","EMP","PC_CHGPP","A","2004",-1.450261,
"POL","ULC","EMP","PC_CHGPP","A","2005",0.9404244,
"POL","ULC","EMP","PC_CHGPP","A","2006",-0.6289026,
"POL","ULC","EMP","PC_CHGPP","A","2007",3.03579,
"POL","ULC","EMP","PC_CHGPP","A","2008",7.856118,
"POL","ULC","EMP","PC_CHGPP","A","2009",1.108892,
"POL","ULC","EMP","PC_CHGPP","A","2010",3.918029,
"POL","ULC","EMP","PC_CHGPP","A","2011",1.052982,
"POL","ULC","EMP","PC_CHGPP","A","2012",1.834085,
"POL","ULC","EMP","PC_CHGPP","A","2013",0.7125548,
"POL","ULC","EMP","PC_CHGPP","A","2014",0.2152753,
"POL","ULC","EMP","PC_CHGPP","A","2015",-0.3062948,
"POL","ULC","EMP","PC_CHGPP","A","2016",2.37948,
"POL","ULC","EMP","PC_CHGPP","A","2017",1.662144,
"POL","ULC","EMP","PC_CHGPP","A","2018",2.189743,
"POL","ULC","EMP","PC_CHGPP","A","2019",3.98963,
"POL","ULC","EMP","PC_CHGPP","A","2020",7.577844,
"POL","ULC","EMP","PC_CHGPP","A","2021",-0.7584403,
"AUT","ULC","EMP","PC_CHGPP","A","2001",0.9713978,
"AUT","ULC","EMP","PC_CHGPP","A","2002",0.2396993,
"AUT","ULC","EMP","PC_CHGPP","A","2003",1.39091,
"AUT","ULC","EMP","PC_CHGPP","A","2004",0.09161867,
"AUT","ULC","EMP","PC_CHGPP","A","2005",0.9472504,
"AUT","ULC","EMP","PC_CHGPP","A","2006",1.336224,
"AUT","ULC","EMP","PC_CHGPP","A","2007",1.212396,
"AUT","ULC","EMP","PC_CHGPP","A","2008",3.573171,
"AUT","ULC","EMP","PC_CHGPP","A","2009",5.092359,
"AUT","ULC","EMP","PC_CHGPP","A","2010",0.0422936,
"AUT","ULC","EMP","PC_CHGPP","A","2011",0.5795426,
"AUT","ULC","EMP","PC_CHGPP","A","2012",2.996417,
"AUT","ULC","EMP","PC_CHGPP","A","2013",2.55477,
"AUT","ULC","EMP","PC_CHGPP","A","2014",2.033934,
"AUT","ULC","EMP","PC_CHGPP","A","2015",1.577232,
"AUT","ULC","EMP","PC_CHGPP","A","2016",1.686223,
"AUT","ULC","EMP","PC_CHGPP","A","2017",0.9549415,
"AUT","ULC","EMP","PC_CHGPP","A","2018",2.259314,
"AUT","ULC","EMP","PC_CHGPP","A","2019",2.30866,
"AUT","ULC","EMP","PC_CHGPP","A","2020",7.452057,
"AUT","ULC","EMP","PC_CHGPP","A","2021",-0.1955354,
"EST","ULC","EMP","PC_CHGPP","A","2001",4.3776,
"EST","ULC","EMP","PC_CHGPP","A","2002",3.145505,
"EST","ULC","EMP","PC_CHGPP","A","2003",5.345775,
"EST","ULC","EMP","PC_CHGPP","A","2004",5.062493,
"EST","ULC","EMP","PC_CHGPP","A","2005",3.356643,
"EST","ULC","EMP","PC_CHGPP","A","2006",9.581454,
"EST","ULC","EMP","PC_CHGPP","A","2007",17.54681,
"EST","ULC","EMP","PC_CHGPP","A","2008",15.53673,
"EST","ULC","EMP","PC_CHGPP","A","2009",0.8910065,
"EST","ULC","EMP","PC_CHGPP","A","2010",-4.635916,
"EST","ULC","EMP","PC_CHGPP","A","2011",1.473443,
"EST","ULC","EMP","PC_CHGPP","A","2012",4.300386,
"EST","ULC","EMP","PC_CHGPP","A","2013",5.572954,
"EST","ULC","EMP","PC_CHGPP","A","2014",4.37464,
"EST","ULC","EMP","PC_CHGPP","A","2015",4.289297,
"EST","ULC","EMP","PC_CHGPP","A","2016",3.352664,
"EST","ULC","EMP","PC_CHGPP","A","2017",4.121661,
"EST","ULC","EMP","PC_CHGPP","A","2018",6.396319,
"EST","ULC","EMP","PC_CHGPP","A","2019",4.811246,
"EST","ULC","EMP","PC_CHGPP","A","2020",3.653899,
"EST","ULC","EMP","PC_CHGPP","A","2021",1.832694,
"KOR","ULC","EMP","PC_CHGPP","A","2001",2.776892,
"KOR","ULC","EMP","PC_CHGPP","A","2002",5.182196,
"KOR","ULC","EMP","PC_CHGPP","A","2003",4.218569,
"KOR","ULC","EMP","PC_CHGPP","A","2004",1.950403,
"KOR","ULC","EMP","PC_CHGPP","A","2005",1.732855,
"KOR","ULC","EMP","PC_CHGPP","A","2006",0.7149932,
"KOR","ULC","EMP","PC_CHGPP","A","2007",0.3189122,
"KOR","ULC","EMP","PC_CHGPP","A","2008",-6.436783,
"KOR","ULC","EMP","PC_CHGPP","A","2009",-0.4223087,
"KOR","ULC","EMP","PC_CHGPP","A","2010",-0.2239335,
"KOR","ULC","EMP","PC_CHGPP","A","2011",-1.330116,
"KOR","ULC","EMP","PC_CHGPP","A","2012",4.865416,
"KOR","ULC","EMP","PC_CHGPP","A","2013",0.8563538,
"KOR","ULC","EMP","PC_CHGPP","A","2014",1.243139,
"KOR","ULC","EMP","PC_CHGPP","A","2015",0.3321464,
"KOR","ULC","EMP","PC_CHGPP","A","2016",1.378528,
"KOR","ULC","EMP","PC_CHGPP","A","2017",0.1930884,
"KOR","ULC","EMP","PC_CHGPP","A","2018",1.808432,
"KOR","ULC","EMP","PC_CHGPP","A","2019",1.340271,
"KOR","ULC","EMP","PC_CHGPP","A","2020",0.2932661,
"KOR","ULC","EMP","PC_CHGPP","A","2021",1.586354,
"BEL","ULC","EMP","PC_CHGPP","A","2001",3.908214,
"BEL","ULC","EMP","PC_CHGPP","A","2002",2.61951,
"BEL","ULC","EMP","PC_CHGPP","A","2003",0.8699435,
"BEL","ULC","EMP","PC_CHGPP","A","2004",-0.7953018,
"BEL","ULC","EMP","PC_CHGPP","A","2005",0.9484726,
"BEL","ULC","EMP","PC_CHGPP","A","2006",2.080202,
"BEL","ULC","EMP","PC_CHGPP","A","2007",1.515612,
"BEL","ULC","EMP","PC_CHGPP","A","2008",5.095083,
"BEL","ULC","EMP","PC_CHGPP","A","2009",2.971459,
"BEL","ULC","EMP","PC_CHGPP","A","2010",-0.7253315,
"BEL","ULC","EMP","PC_CHGPP","A","2011",2.778028,
"BEL","ULC","EMP","PC_CHGPP","A","2012",2.813349,
"BEL","ULC","EMP","PC_CHGPP","A","2013",1.669528,
"BEL","ULC","EMP","PC_CHGPP","A","2014",-0.158656,
"BEL","ULC","EMP","PC_CHGPP","A","2015",-1.045075,
"BEL","ULC","EMP","PC_CHGPP","A","2016",0.5600773,
"BEL","ULC","EMP","PC_CHGPP","A","2017",1.866074,
"BEL","ULC","EMP","PC_CHGPP","A","2018",1.531166,
"BEL","ULC","EMP","PC_CHGPP","A","2019",1.354764,
"BEL","ULC","EMP","PC_CHGPP","A","2020",4.18162,
"BEL","ULC","EMP","PC_CHGPP","A","2021",-0.1614483,
"NOR","ULC","EMP","PC_CHGPP","A","2001",3.869947,
"NOR","ULC","EMP","PC_CHGPP","A","2002",3.41759,
"NOR","ULC","EMP","PC_CHGPP","A","2003",1.94759,
"NOR","ULC","EMP","PC_CHGPP","A","2004",0.8442721,
"NOR","ULC","EMP","PC_CHGPP","A","2005",3.461557,
"NOR","ULC","EMP","PC_CHGPP","A","2006",6.447386,
"NOR","ULC","EMP","PC_CHGPP","A","2007",7.345006,
"NOR","ULC","EMP","PC_CHGPP","A","2008",9.154518,
"NOR","ULC","EMP","PC_CHGPP","A","2009",5.024187,
"NOR","ULC","EMP","PC_CHGPP","A","2010",2.175167,
"NOR","ULC","EMP","PC_CHGPP","A","2011",5.055472,
"NOR","ULC","EMP","PC_CHGPP","A","2012",3.922462,
"NOR","ULC","EMP","PC_CHGPP","A","2013",4.435121,
"NOR","ULC","EMP","PC_CHGPP","A","2014",1.404175,
"NOR","ULC","EMP","PC_CHGPP","A","2015",1.184501,
"NOR","ULC","EMP","PC_CHGPP","A","2016",0.899853,
"NOR","ULC","EMP","PC_CHGPP","A","2017",0.165446,
"NOR","ULC","EMP","PC_CHGPP","A","2018",3.636928,
"NOR","ULC","EMP","PC_CHGPP","A","2019",4.438501,
"NOR","ULC","EMP","PC_CHGPP","A","2020",2.083087,
"NOR","ULC","EMP","PC_CHGPP","A","2021",2.159694,
"HUN","ULC","EMP","PC_CHGPP","A","2001",11.73275,
"HUN","ULC","EMP","PC_CHGPP","A","2002",6.190772,
"HUN","ULC","EMP","PC_CHGPP","A","2003",8.309545,
"HUN","ULC","EMP","PC_CHGPP","A","2004",5.620748,
"HUN","ULC","EMP","PC_CHGPP","A","2005",3.067649,
"HUN","ULC","EMP","PC_CHGPP","A","2006",1.909069,
"HUN","ULC","EMP","PC_CHGPP","A","2007",5.284907,
"HUN","ULC","EMP","PC_CHGPP","A","2008",4.91832,
"HUN","ULC","EMP","PC_CHGPP","A","2009",1.501212,
"HUN","ULC","EMP","PC_CHGPP","A","2010",-0.5032851,
"HUN","ULC","EMP","PC_CHGPP","A","2011",2.205936,
"HUN","ULC","EMP","PC_CHGPP","A","2012",5.089906,
"HUN","ULC","EMP","PC_CHGPP","A","2013",-0.3294366,
"HUN","ULC","EMP","PC_CHGPP","A","2014",1.173526,
"HUN","ULC","EMP","PC_CHGPP","A","2015",0.5710527,
"HUN","ULC","EMP","PC_CHGPP","A","2016",4.00806,
"HUN","ULC","EMP","PC_CHGPP","A","2017",4.399285,
"HUN","ULC","EMP","PC_CHGPP","A","2018",3.301206,
"HUN","ULC","EMP","PC_CHGPP","A","2019",3.14431,
"HUN","ULC","EMP","PC_CHGPP","A","2020",7.111683,
"HUN","ULC","EMP","PC_CHGPP","A","2021",1.927398,
"OECD","ULC","EMP","PC_CHGPP","A","2001",1.803535,
"OECD","ULC","EMP","PC_CHGPP","A","2002",0.4683366,
"OECD","ULC","EMP","PC_CHGPP","A","2003",1.127902,
"OECD","ULC","EMP","PC_CHGPP","A","2004",1.267137,
"OECD","ULC","EMP","PC_CHGPP","A","2005",1.422255,
"OECD","ULC","EMP","PC_CHGPP","A","2006",1.889886,
"OECD","ULC","EMP","PC_CHGPP","A","2007",2.198699,
"OECD","ULC","EMP","PC_CHGPP","A","2008",2.553578,
"OECD","ULC","EMP","PC_CHGPP","A","2009",1.445516,
"OECD","ULC","EMP","PC_CHGPP","A","2010",-0.7553412,
"OECD","ULC","EMP","PC_CHGPP","A","2011",1.139979,
"OECD","ULC","EMP","PC_CHGPP","A","2012",1.649074,
"OECD","ULC","EMP","PC_CHGPP","A","2013",0.8955283,
"OECD","ULC","EMP","PC_CHGPP","A","2014",1.419451,
"OECD","ULC","EMP","PC_CHGPP","A","2015",1.10989,
"OECD","ULC","EMP","PC_CHGPP","A","2016",1.394314,
"OECD","ULC","EMP","PC_CHGPP","A","2017",1.350464,
"OECD","ULC","EMP","PC_CHGPP","A","2018",2.515965,
"OECD","ULC","EMP","PC_CHGPP","A","2019",2.418414,
"OECD","ULC","EMP","PC_CHGPP","A","2020",4.928533,
"OECD","ULC","EMP","PC_CHGPP","A","2021",1.397905,
"TUR","ULC","EMP","PC_CHGPP","A","2007",6.993196,
"TUR","ULC","EMP","PC_CHGPP","A","2008",11.8602,
"TUR","ULC","EMP","PC_CHGPP","A","2009",11.57391,
"TUR","ULC","EMP","PC_CHGPP","A","2010",5.848938,
"TUR","ULC","EMP","PC_CHGPP","A","2011",5.030932,
"TUR","ULC","EMP","PC_CHGPP","A","2012",10.57747,
"TUR","ULC","EMP","PC_CHGPP","A","2013",4.491216,
"TUR","ULC","EMP","PC_CHGPP","A","2014",7.681128,
"TUR","ULC","EMP","PC_CHGPP","A","2015",7.524414,
"TUR","ULC","EMP","PC_CHGPP","A","2016",18.32052,
"TUR","ULC","EMP","PC_CHGPP","A","2017",5.410078,
"TUR","ULC","EMP","PC_CHGPP","A","2018",14.45809,
"TUR","ULC","EMP","PC_CHGPP","A","2019",17.18884,
"TUR","ULC","EMP","PC_CHGPP","A","2020",5.914642,
"TUR","ULC","EMP","PC_CHGPP","A","2021",17.68889,
